date,user,namespace,name,last_updated,pull_count
12/26/2021,intel,intel,oneapi-aikit,2021-12-22,5321
12/26/2021,intel,intel,intel-sgx-plugin,2021-12-23,3852
12/26/2021,intel,intel,image-recognition,2021-12-17,3272
12/26/2021,intel,intel,intel-fpga-plugin,2021-12-23,2462
12/27/2021,intel,intel,intel-gpu-initcontainer,2021-12-23,2148855
12/27/2021,intel,intel,intel-gpu-plugin,2021-12-23,573155
12/27/2021,intel,intel,pmem-csi-driver,2021-12-17,320872
12/27/2021,intel,intel,pmem-csi-driver-test,2021-12-17,121509
12/27/2021,intel,intel,intel-deviceplugin-operator,2021-12-23,112152
12/27/2021,intel,intel,oneapi-basekit,2021-12-22,80667
12/27/2021,intel,intel,oneapi-hpckit,2021-12-22,48043
12/27/2021,intel,intel,observability-telegraf,2021-12-17,42174
12/27/2021,intel,intel,kmra,2021-08-19,41850
12/27/2021,intel,intel,intel-optimized-tensorflow,2021-12-10,17380
12/27/2021,intel,intel,video-analytics-serving,2021-12-10,12088
12/28/2021,intel,intel,intel-gpu-initcontainer,2021-12-23,2156450
12/28/2021,intel,intel,intel-gpu-plugin,2021-12-23,576601
12/28/2021,intel,intel,pmem-csi-driver,2021-12-17,320913
12/28/2021,intel,intel,pmem-csi-driver-test,2021-12-17,121509
12/28/2021,intel,intel,intel-deviceplugin-operator,2021-12-23,112462
12/28/2021,intel,intel,oneapi-basekit,2021-12-22,81028
12/28/2021,intel,intel,oneapi-hpckit,2021-12-22,48075
12/28/2021,intel,intel,observability-telegraf,2021-12-17,42807
12/28/2021,intel,intel,kmra,2021-08-19,42098
12/28/2021,intel,intel,intel-optimized-tensorflow,2021-12-10,17397
12/28/2021,intel,intel,video-analytics-serving,2021-12-10,12096
12/28/2021,intel,intel,intel-optimized-tensorflow-serving,2021-09-24,9604
12/29/2021,intel,intel,intel-gpu-initcontainer,2021-12-28,2164466
12/29/2021,intel,intel,intel-gpu-plugin,2021-12-28,580199
12/29/2021,intel,intel,pmem-csi-driver,2021-12-17,320956
12/29/2021,intel,intel,pmem-csi-driver-test,2021-12-17,121509
12/29/2021,intel,intel,intel-deviceplugin-operator,2021-12-28,112804
12/29/2021,intel,intel,oneapi-basekit,2021-12-22,81397
12/29/2021,intel,intel,oneapi-hpckit,2021-12-22,48153
12/29/2021,intel,intel,observability-telegraf,2021-12-17,43463
12/29/2021,intel,intel,kmra,2021-08-19,42353
12/29/2021,intel,intel,intel-optimized-tensorflow,2021-12-10,17404
12/29/2021,intel,intel,video-analytics-serving,2021-12-10,12130
12/29/2021,intel,intel,intel-optimized-tensorflow-serving,2021-09-24,9676
12/29/2021,intel,intel,intel-qat-plugin,2021-12-28,9488
12/29/2021,intel,intel,oneapi-aikit,2021-12-22,5328
12/29/2021,intel,intel,intel-sgx-plugin,2021-12-28,3867
12/30/2021,intel,intel,intel-gpu-initcontainer,2021-12-28,2172338
12/30/2021,intel,intel,intel-gpu-plugin,2021-12-28,583765
12/30/2021,intel,intel,pmem-csi-driver,2021-12-17,320999
12/30/2021,intel,intel,pmem-csi-driver-test,2021-12-17,121509
12/30/2021,intel,intel,intel-deviceplugin-operator,2021-12-28,113258
12/30/2021,intel,intel,oneapi-basekit,2021-12-22,81782
12/30/2021,intel,intel,oneapi-hpckit,2021-12-22,48207
12/30/2021,intel,intel,observability-telegraf,2021-12-17,44083
12/30/2021,intel,intel,kmra,2021-08-19,42610
12/30/2021,intel,intel,intel-optimized-tensorflow,2021-12-10,17418
12/30/2021,intel,intel,video-analytics-serving,2021-12-10,12154
12/30/2021,intel,intel,intel-optimized-tensorflow-serving,2021-09-24,9684
12/30/2021,intel,intel,intel-qat-plugin,2021-12-28,9521
12/30/2021,intel,intel,oneapi-aikit,2021-12-22,5331
12/30/2021,intel,intel,intel-sgx-plugin,2021-12-28,3873
12/30/2021,intel,intel,image-recognition,2021-12-17,3272
12/30/2021,intel,intel,intel-fpga-plugin,2021-12-28,2465
12/30/2021,intel,intel,object-detection,2021-12-17,2348
12/30/2021,intel,intel,oneapi,2021-12-22,2312
12/30/2021,intel,intel,intel-optimized-pytorch,2021-09-17,1592
12/30/2021,intel,intel,intel-sgx-initcontainer,2021-12-28,1525
12/30/2021,intel,intel,oneapi-runtime,2021-12-22,1437
12/30/2021,intel,intel,intel-fpga-initcontainer,2021-12-28,1412
12/31/2021,intel,intel,intel-gpu-initcontainer,2021-12-28,2180311
12/31/2021,intel,intel,intel-gpu-plugin,2021-12-28,587345
12/31/2021,intel,intel,pmem-csi-driver,2021-12-17,321038
12/31/2021,intel,intel,pmem-csi-driver-test,2021-12-17,121509
12/31/2021,intel,intel,intel-deviceplugin-operator,2021-12-28,113598
12/31/2021,intel,intel,oneapi-basekit,2021-12-22,82169
12/31/2021,intel,intel,oneapi-hpckit,2021-12-22,48244
12/31/2021,intel,intel,observability-telegraf,2021-12-17,44701
12/31/2021,intel,intel,kmra,2021-08-19,42762
12/31/2021,intel,intel,intel-optimized-tensorflow,2021-12-10,17423
12/31/2021,intel,intel,video-analytics-serving,2021-12-10,12159
12/31/2021,intel,intel,intel-optimized-tensorflow-serving,2021-09-24,9688
12/31/2021,intel,intel,intel-qat-plugin,2021-12-28,9539
12/31/2021,intel,intel,oneapi-aikit,2021-12-22,5333
12/31/2021,intel,intel,intel-sgx-plugin,2021-12-28,3879
12/31/2021,intel,intel,image-recognition,2021-12-17,3272
12/31/2021,intel,intel,intel-fpga-plugin,2021-12-28,2468
1/1/2022,intel,intel,intel-gpu-initcontainer,2021-12-28,2188063
1/1/2022,intel,intel,intel-gpu-plugin,2021-12-28,590818
1/1/2022,intel,intel,pmem-csi-driver,2021-12-17,321076
1/1/2022,intel,intel,pmem-csi-driver-test,2021-12-17,121509
1/1/2022,intel,intel,intel-deviceplugin-operator,2021-12-28,113928
1/1/2022,intel,intel,oneapi-basekit,2021-12-22,82528
1/1/2022,intel,intel,oneapi-hpckit,2021-12-22,48282
1/1/2022,intel,intel,observability-telegraf,2021-12-17,45353
1/1/2022,intel,intel,kmra,2021-08-19,42915
1/1/2022,intel,intel,intel-optimized-tensorflow,2021-12-10,17427
1/1/2022,intel,intel,video-analytics-serving,2021-12-10,12160
1/1/2022,intel,intel,intel-optimized-tensorflow-serving,2021-09-24,9692
1/1/2022,intel,intel,intel-qat-plugin,2021-12-28,9543
1/1/2022,intel,intel,oneapi-aikit,2021-12-22,5333
1/1/2022,intel,intel,intel-sgx-plugin,2021-12-28,3879
1/1/2022,intel,intel,image-recognition,2021-12-17,3272
1/1/2022,intel,intel,intel-fpga-plugin,2021-12-28,2468
1/1/2022,intel,intel,object-detection,2021-12-17,2348
1/1/2022,intel,intel,oneapi,2021-12-22,2312
1/1/2022,intel,intel,intel-optimized-pytorch,2021-09-17,1595
1/1/2022,intel,intel,intel-sgx-initcontainer,2021-12-28,1531
1/1/2022,intel,intel,oneapi-runtime,2021-12-22,1437
1/2/2022,intel,intel,intel-gpu-initcontainer,2021-12-28,2194634
1/2/2022,intel,intel,intel-gpu-plugin,2021-12-28,594304
1/2/2022,intel,intel,pmem-csi-driver,2021-12-17,321123
1/2/2022,intel,intel,pmem-csi-driver-test,2021-12-17,121509
1/2/2022,intel,intel,intel-deviceplugin-operator,2021-12-28,114241
1/2/2022,intel,intel,oneapi-basekit,2021-12-22,82892
1/2/2022,intel,intel,oneapi-hpckit,2021-12-22,48305
1/2/2022,intel,intel,observability-telegraf,2021-12-17,45915
1/2/2022,intel,intel,kmra,2021-08-19,43068
1/2/2022,intel,intel,intel-optimized-tensorflow,2021-12-10,17435
1/2/2022,intel,intel,video-analytics-serving,2021-12-10,12162
1/2/2022,intel,intel,intel-optimized-tensorflow-serving,2021-09-24,9696
1/2/2022,intel,intel,intel-qat-plugin,2021-12-28,9543
1/2/2022,intel,intel,oneapi-aikit,2021-12-22,5358
1/2/2022,intel,intel,intel-sgx-plugin,2021-12-28,3879
1/2/2022,intel,intel,image-recognition,2021-12-17,3275
1/2/2022,intel,intel,intel-fpga-plugin,2021-12-28,2468
1/2/2022,intel,intel,object-detection,2021-12-17,2348
1/2/2022,intel,intel,oneapi,2021-12-22,2314
1/2/2022,intel,intel,intel-optimized-pytorch,2021-09-17,1595
1/2/2022,intel,intel,intel-sgx-initcontainer,2021-12-28,1531
1/2/2022,intel,intel,oneapi-runtime,2021-12-22,1437
1/2/2022,intel,intel,intel-fpga-initcontainer,2021-12-28,1415
1/2/2022,intel,intel,language-modeling,2021-12-17,1340
1/2/2022,intel,intel,intel-fpga-admissionwebhook,2021-12-28,1253
1/2/2022,intel,intel,intel-optimized-tensorflow-avx512,2021-12-10,1253
1/2/2022,intel,intel,oneapi-iotkit,2021-12-22,1233
1/2/2022,intel,intel,crypto-perf,2021-12-28,1212
1/3/2022,intel,intel,intel-gpu-initcontainer,2021-12-28,2198512
1/3/2022,intel,intel,intel-gpu-plugin,2021-12-28,597706
1/3/2022,intel,intel,pmem-csi-driver,2021-12-17,321214
1/3/2022,intel,intel,pmem-csi-driver-test,2021-12-17,121509
1/3/2022,intel,intel,intel-deviceplugin-operator,2021-12-28,114570
1/3/2022,intel,intel,oneapi-basekit,2021-12-22,83167
1/3/2022,intel,intel,oneapi-hpckit,2021-12-22,48328
1/3/2022,intel,intel,observability-telegraf,2021-12-17,46487
1/3/2022,intel,intel,kmra,2021-08-19,43220
1/3/2022,intel,intel,intel-optimized-tensorflow,2021-12-10,17444
1/3/2022,intel,intel,video-analytics-serving,2021-12-10,12171
1/3/2022,intel,intel,intel-optimized-tensorflow-serving,2021-09-24,9700
1/3/2022,intel,intel,intel-qat-plugin,2021-12-28,9554
1/3/2022,intel,intel,oneapi-aikit,2021-12-22,5366
1/3/2022,intel,intel,intel-sgx-plugin,2021-12-28,3880
1/3/2022,intel,intel,image-recognition,2021-12-17,3275
1/3/2022,intel,intel,intel-fpga-plugin,2021-12-28,2468
1/3/2022,intel,intel,object-detection,2021-12-17,2348
1/4/2022,intel,intel,intel-gpu-initcontainer,2022-01-03,2202922
1/4/2022,intel,intel,intel-gpu-plugin,2022-01-03,601209
1/4/2022,intel,intel,pmem-csi-driver,2022-01-04,321355
1/4/2022,intel,intel,pmem-csi-driver-test,2021-12-17,121509
1/4/2022,intel,intel,intel-deviceplugin-operator,2022-01-03,114950
1/4/2022,intel,intel,oneapi-basekit,2021-12-22,83202
1/4/2022,intel,intel,oneapi-hpckit,2021-12-22,48372
1/4/2022,intel,intel,observability-telegraf,2021-12-17,47104
1/4/2022,intel,intel,kmra,2021-08-19,43373
1/4/2022,intel,intel,intel-optimized-tensorflow,2021-12-10,17475
1/4/2022,intel,intel,video-analytics-serving,2021-12-10,12173
1/4/2022,intel,intel,intel-optimized-tensorflow-serving,2021-09-24,9718
1/4/2022,intel,intel,intel-qat-plugin,2022-01-03,9593
1/4/2022,intel,intel,oneapi-aikit,2021-12-22,5382
1/4/2022,intel,intel,intel-sgx-plugin,2022-01-03,3896
1/4/2022,intel,intel,image-recognition,2021-12-17,3276
1/4/2022,intel,intel,intel-fpga-plugin,2022-01-03,2469
1/4/2022,intel,intel,object-detection,2021-12-17,2348
1/4/2022,intel,intel,oneapi,2021-12-22,2315
1/4/2022,intel,intel,intel-optimized-pytorch,2021-09-17,1606
1/4/2022,intel,intel,intel-sgx-initcontainer,2022-01-03,1545
1/4/2022,intel,intel,oneapi-runtime,2021-12-22,1441
1/4/2022,intel,intel,intel-fpga-initcontainer,2022-01-03,1416
1/4/2022,intel,intel,language-modeling,2021-12-17,1340
1/5/2022,intel,intel,intel-gpu-initcontainer,2022-01-04,2210433
1/5/2022,intel,intel,intel-gpu-plugin,2022-01-04,604976
1/5/2022,intel,intel,pmem-csi-driver,2022-01-05,321491
1/5/2022,intel,intel,pmem-csi-driver-test,2022-01-05,121517
1/5/2022,intel,intel,intel-deviceplugin-operator,2022-01-04,115485
1/5/2022,intel,intel,oneapi-basekit,2021-12-22,83270
1/5/2022,intel,intel,oneapi-hpckit,2021-12-22,48458
1/5/2022,intel,intel,observability-telegraf,2021-12-17,48275
1/5/2022,intel,intel,kmra,2021-08-19,43525
1/5/2022,intel,intel,intel-optimized-tensorflow,2021-12-10,17491
1/5/2022,intel,intel,video-analytics-serving,2021-12-10,12182
1/5/2022,intel,intel,intel-optimized-tensorflow-serving,2021-09-24,9728
1/5/2022,intel,intel,intel-qat-plugin,2022-01-04,9640
1/5/2022,intel,intel,oneapi-aikit,2021-12-22,5382
1/5/2022,intel,intel,intel-sgx-plugin,2022-01-04,3942
1/5/2022,intel,intel,image-recognition,2021-12-17,3291
1/5/2022,intel,intel,intel-fpga-plugin,2022-01-04,2476
1/5/2022,intel,intel,object-detection,2021-12-17,2348
1/5/2022,intel,intel,oneapi,2021-12-22,2319
1/5/2022,intel,intel,intel-optimized-pytorch,2021-09-17,1611
1/6/2022,intel,intel,intel-gpu-initcontainer,2022-01-05,2219798
1/6/2022,intel,intel,intel-gpu-plugin,2022-01-05,608761
1/6/2022,intel,intel,pmem-csi-driver,2022-01-06,321537
1/6/2022,intel,intel,pmem-csi-driver-test,2022-01-06,121521
1/6/2022,intel,intel,intel-deviceplugin-operator,2022-01-05,116494
1/6/2022,intel,intel,oneapi-basekit,2021-12-22,83310
1/6/2022,intel,intel,observability-telegraf,2021-12-17,49250
1/6/2022,intel,intel,oneapi-hpckit,2021-12-22,48608
1/6/2022,intel,intel,kmra,2021-08-19,43679
1/6/2022,intel,intel,intel-optimized-tensorflow,2021-12-10,17520
1/6/2022,intel,intel,video-analytics-serving,2021-12-10,12218
1/6/2022,intel,intel,intel-optimized-tensorflow-serving,2021-09-24,9763
1/6/2022,intel,intel,intel-qat-plugin,2022-01-05,9661
1/6/2022,intel,intel,oneapi-aikit,2021-12-22,5388
1/6/2022,intel,intel,intel-sgx-plugin,2022-01-05,3970
1/7/2022,intel,intel,intel-gpu-initcontainer,2022-01-05,2229105
1/7/2022,intel,intel,intel-gpu-plugin,2022-01-05,612443
1/7/2022,intel,intel,pmem-csi-driver,2022-01-07,321584
1/7/2022,intel,intel,pmem-csi-driver-test,2022-01-07,121525
1/7/2022,intel,intel,intel-deviceplugin-operator,2022-01-05,116879
1/7/2022,intel,intel,oneapi-basekit,2021-12-22,83358
1/7/2022,intel,intel,observability-telegraf,2021-12-17,50352
1/7/2022,intel,intel,oneapi-hpckit,2021-12-22,48662
1/7/2022,intel,intel,kmra,2021-08-19,43832
1/7/2022,intel,intel,intel-optimized-tensorflow,2021-12-10,17535
1/7/2022,intel,intel,video-analytics-serving,2021-12-10,12274
1/7/2022,intel,intel,intel-optimized-tensorflow-serving,2021-09-24,9811
1/7/2022,intel,intel,intel-qat-plugin,2022-01-05,9682
1/7/2022,intel,intel,oneapi-aikit,2021-12-22,5390
1/7/2022,intel,intel,intel-sgx-plugin,2022-01-05,4002
1/7/2022,intel,intel,image-recognition,2021-12-17,3296
1/7/2022,intel,intel,intel-fpga-plugin,2022-01-05,2477
1/7/2022,intel,intel,object-detection,2021-12-17,2348
1/8/2022,intel,intel,intel-gpu-initcontainer,2022-01-05,2238216
1/8/2022,intel,intel,intel-gpu-plugin,2022-01-05,616060
1/8/2022,intel,intel,pmem-csi-driver,2022-01-08,321639
1/8/2022,intel,intel,pmem-csi-driver-test,2022-01-08,121533
1/8/2022,intel,intel,intel-deviceplugin-operator,2022-01-05,117235
1/8/2022,intel,intel,oneapi-basekit,2021-12-22,83399
1/8/2022,intel,intel,observability-telegraf,2021-12-17,51472
1/8/2022,intel,intel,oneapi-hpckit,2021-12-22,48723
1/8/2022,intel,intel,kmra,2021-08-19,43986
1/8/2022,intel,intel,intel-optimized-tensorflow,2021-12-10,17543
1/8/2022,intel,intel,video-analytics-serving,2021-12-10,12281
1/8/2022,intel,intel,intel-optimized-tensorflow-serving,2021-09-24,9853
1/8/2022,intel,intel,intel-qat-plugin,2022-01-05,9698
1/8/2022,intel,intel,oneapi-aikit,2021-12-22,5399
1/8/2022,intel,intel,intel-sgx-plugin,2022-01-05,4020
1/8/2022,intel,intel,image-recognition,2021-12-17,3296
1/8/2022,intel,intel,intel-fpga-plugin,2022-01-05,2482
1/8/2022,intel,intel,object-detection,2021-12-17,2348
1/8/2022,intel,intel,oneapi,2021-12-22,2319
1/8/2022,intel,intel,intel-sgx-initcontainer,2022-01-05,1632
1/8/2022,intel,intel,intel-optimized-pytorch,2021-09-17,1628
1/8/2022,intel,intel,oneapi-runtime,2021-12-22,1507
1/8/2022,intel,intel,intel-fpga-initcontainer,2022-01-05,1421
1/8/2022,intel,intel,language-modeling,2021-12-17,1340
1/8/2022,intel,intel,intel-optimized-tensorflow-avx512,2021-12-10,1265
1/9/2022,intel,intel,intel-gpu-initcontainer,2022-01-05,2247340
1/9/2022,intel,intel,intel-gpu-plugin,2022-01-05,619683
1/9/2022,intel,intel,pmem-csi-driver,2022-01-08,321690
1/9/2022,intel,intel,pmem-csi-driver-test,2022-01-08,121536
1/9/2022,intel,intel,intel-deviceplugin-operator,2022-01-05,117531
1/9/2022,intel,intel,oneapi-basekit,2021-12-22,83433
1/9/2022,intel,intel,observability-telegraf,2021-12-17,52594
1/9/2022,intel,intel,oneapi-hpckit,2021-12-22,48780
1/9/2022,intel,intel,kmra,2021-08-19,44139
1/9/2022,intel,intel,intel-optimized-tensorflow,2021-12-10,17549
1/9/2022,intel,intel,video-analytics-serving,2021-12-10,12281
1/9/2022,intel,intel,intel-optimized-tensorflow-serving,2021-09-24,9857
1/9/2022,intel,intel,intel-qat-plugin,2022-01-05,9700
1/9/2022,intel,intel,oneapi-aikit,2021-12-22,5401
1/9/2022,intel,intel,intel-sgx-plugin,2022-01-05,4023
1/9/2022,intel,intel,image-recognition,2021-12-17,3296
1/9/2022,intel,intel,intel-fpga-plugin,2022-01-05,2484
1/9/2022,intel,intel,object-detection,2021-12-17,2348
1/10/2022,intel,intel,intel-gpu-initcontainer,2022-01-10,2256398
1/10/2022,intel,intel,intel-gpu-plugin,2022-01-10,623310
1/10/2022,intel,intel,pmem-csi-driver,2022-01-10,321741
1/10/2022,intel,intel,pmem-csi-driver-test,2022-01-10,121541
1/10/2022,intel,intel,intel-deviceplugin-operator,2022-01-10,117835
1/10/2022,intel,intel,oneapi-basekit,2021-12-22,83459
1/11/2022,intel,intel,intel-gpu-initcontainer,2022-01-10,2265511
1/11/2022,intel,intel,intel-gpu-plugin,2022-01-11,626908
1/11/2022,intel,intel,pmem-csi-driver,2022-01-11,321796
1/11/2022,intel,intel,pmem-csi-driver-test,2022-01-11,121547
1/11/2022,intel,intel,intel-deviceplugin-operator,2022-01-11,118295
1/11/2022,intel,intel,oneapi-basekit,2021-12-22,83529
1/11/2022,intel,intel,observability-telegraf,2021-12-17,55274
1/11/2022,intel,intel,oneapi-hpckit,2021-12-22,48885
1/11/2022,intel,intel,kmra,2021-08-19,44448
1/11/2022,intel,intel,intel-optimized-tensorflow,2021-12-10,17582
1/11/2022,intel,intel,video-analytics-serving,2021-12-10,12383
1/11/2022,intel,intel,intel-optimized-tensorflow-serving,2021-09-24,9882
1/11/2022,intel,intel,intel-qat-plugin,2022-01-11,9758
1/11/2022,intel,intel,oneapi-aikit,2021-12-22,5409
1/12/2022,intel,intel,intel-gpu-initcontainer,2022-01-11,2274539
1/12/2022,intel,intel,intel-gpu-plugin,2022-01-12,630733
1/12/2022,intel,intel,pmem-csi-driver,2022-01-12,321853
1/12/2022,intel,intel,pmem-csi-driver-test,2022-01-12,121553
1/12/2022,intel,intel,intel-deviceplugin-operator,2022-01-12,118814
1/12/2022,intel,intel,oneapi-basekit,2021-12-22,83614
1/12/2022,intel,intel,observability-telegraf,2021-12-17,57211
1/12/2022,intel,intel,oneapi-hpckit,2021-12-22,48930
1/12/2022,intel,intel,kmra,2021-08-19,44603
1/12/2022,intel,intel,intel-optimized-tensorflow,2021-12-10,17617
1/12/2022,intel,intel,video-analytics-serving,2021-12-10,12473
1/12/2022,intel,intel,intel-optimized-tensorflow-serving,2021-09-24,9958
1/12/2022,intel,intel,intel-qat-plugin,2022-01-12,9799
1/12/2022,intel,intel,oneapi-aikit,2021-12-22,5430
1/12/2022,intel,intel,intel-sgx-plugin,2022-01-12,4123
1/12/2022,intel,intel,image-recognition,2021-12-17,3320
1/12/2022,intel,intel,intel-fpga-plugin,2022-01-12,2525
1/12/2022,intel,intel,object-detection,2021-12-17,2352
1/12/2022,intel,intel,oneapi,2021-12-22,2340
1/12/2022,intel,intel,intel-sgx-initcontainer,2022-01-12,1720
1/12/2022,intel,intel,intel-optimized-pytorch,2021-09-17,1647
1/12/2022,intel,intel,oneapi-runtime,2021-12-22,1527
1/12/2022,intel,intel,intel-fpga-initcontainer,2022-01-12,1451
1/12/2022,intel,intel,language-modeling,2021-12-17,1344
1/12/2022,intel,intel,intel-fpga-admissionwebhook,2022-01-12,1291
1/12/2022,intel,intel,intel-optimized-tensorflow-avx512,2021-12-10,1269
1/12/2022,intel,intel,crypto-perf,2022-01-12,1253
1/13/2022,intel,intel,intel-gpu-initcontainer,2022-01-12,2283811
1/13/2022,intel,intel,intel-gpu-plugin,2022-01-12,634492
1/13/2022,intel,intel,pmem-csi-driver,2022-01-13,322056
1/13/2022,intel,intel,pmem-csi-driver-test,2022-01-13,121577
1/13/2022,intel,intel,intel-deviceplugin-operator,2022-01-12,119520
1/13/2022,intel,intel,oneapi-basekit,2021-12-22,83713
1/13/2022,intel,intel,observability-telegraf,2021-12-17,58430
1/13/2022,intel,intel,oneapi-hpckit,2021-12-22,49043
1/13/2022,intel,intel,kmra,2021-08-19,44756
1/13/2022,intel,intel,intel-optimized-tensorflow,2021-12-10,17638
1/13/2022,intel,intel,video-analytics-serving,2021-12-10,12478
1/13/2022,intel,intel,intel-optimized-tensorflow-serving,2021-09-24,10042
1/13/2022,intel,intel,intel-qat-plugin,2022-01-12,9824
1/13/2022,intel,intel,oneapi-aikit,2021-12-22,5433
1/13/2022,intel,intel,intel-sgx-plugin,2022-01-12,4167
1/13/2022,intel,intel,image-recognition,2021-12-17,3326
1/13/2022,intel,intel,intel-fpga-plugin,2022-01-12,2540
1/13/2022,intel,intel,object-detection,2021-12-17,2352
1/13/2022,intel,intel,oneapi,2021-12-22,2347
1/13/2022,intel,intel,intel-sgx-initcontainer,2022-01-12,1773
1/14/2022,intel,intel,intel-gpu-initcontainer,2022-01-13,2293247
1/14/2022,intel,intel,intel-gpu-plugin,2022-01-13,638372
1/14/2022,intel,intel,pmem-csi-driver,2022-01-14,322183
1/14/2022,intel,intel,pmem-csi-driver-test,2022-01-14,121583
1/14/2022,intel,intel,intel-deviceplugin-operator,2022-01-13,120100
1/14/2022,intel,intel,oneapi-basekit,2021-12-22,83782
1/14/2022,intel,intel,observability-telegraf,2021-12-17,59176
1/14/2022,intel,intel,oneapi-hpckit,2021-12-22,49177
1/14/2022,intel,intel,kmra,2022-01-13,44990
1/14/2022,intel,intel,intel-optimized-tensorflow,2021-12-10,17671
1/14/2022,intel,intel,video-analytics-serving,2021-12-10,12493
1/14/2022,intel,intel,intel-optimized-tensorflow-serving,2021-09-24,10093
1/14/2022,intel,intel,intel-qat-plugin,2022-01-13,9848
1/14/2022,intel,intel,oneapi-aikit,2021-12-22,5433
1/14/2022,intel,intel,intel-sgx-plugin,2022-01-13,4195
1/14/2022,intel,intel,image-recognition,2021-12-17,3326
1/14/2022,intel,intel,intel-fpga-plugin,2022-01-13,2552
1/14/2022,intel,intel,object-detection,2021-12-17,2352
1/15/2022,intel,intel,intel-gpu-initcontainer,2022-01-14,2302599
1/15/2022,intel,intel,intel-gpu-plugin,2022-01-14,642377
1/15/2022,intel,intel,pmem-csi-driver,2022-01-15,322234
1/15/2022,intel,intel,pmem-csi-driver-test,2022-01-15,121589
1/15/2022,intel,intel,intel-deviceplugin-operator,2022-01-14,120412
1/15/2022,intel,intel,oneapi-basekit,2021-12-22,83836
1/15/2022,intel,intel,observability-telegraf,2021-12-17,59791
1/15/2022,intel,intel,oneapi-hpckit,2021-12-22,49253
1/15/2022,intel,intel,kmra,2022-01-13,45267
1/15/2022,intel,intel,intel-optimized-tensorflow,2021-12-10,17700
1/15/2022,intel,intel,video-analytics-serving,2021-12-10,12499
1/15/2022,intel,intel,intel-optimized-tensorflow-serving,2021-09-24,10112
1/15/2022,intel,intel,intel-qat-plugin,2022-01-14,9868
1/15/2022,intel,intel,oneapi-aikit,2021-12-22,5433
1/15/2022,intel,intel,intel-sgx-plugin,2022-01-14,4200
1/15/2022,intel,intel,image-recognition,2021-12-17,3327
1/16/2022,intel,intel,intel-gpu-initcontainer,2022-01-14,2311196
1/16/2022,intel,intel,intel-gpu-plugin,2022-01-14,646211
1/16/2022,intel,intel,pmem-csi-driver,2022-01-15,322318
1/16/2022,intel,intel,pmem-csi-driver-test,2022-01-15,121592
1/16/2022,intel,intel,intel-deviceplugin-operator,2022-01-14,120698
1/16/2022,intel,intel,oneapi-basekit,2021-12-22,83852
1/16/2022,intel,intel,observability-telegraf,2021-12-17,60352
1/16/2022,intel,intel,oneapi-hpckit,2021-12-22,49291
1/16/2022,intel,intel,kmra,2022-01-13,45545
1/16/2022,intel,intel,intel-optimized-tensorflow,2021-12-10,17706
1/16/2022,intel,intel,video-analytics-serving,2021-12-10,12499
1/16/2022,intel,intel,intel-optimized-tensorflow-serving,2021-09-24,10124
1/16/2022,intel,intel,intel-qat-plugin,2022-01-14,9868
1/16/2022,intel,intel,oneapi-aikit,2021-12-22,5433
1/16/2022,intel,intel,intel-sgx-plugin,2022-01-14,4203
1/16/2022,intel,intel,image-recognition,2021-12-17,3327
1/17/2022,intel,intel,intel-gpu-initcontainer,2022-01-14,2318483
1/17/2022,intel,intel,intel-gpu-plugin,2022-01-14,650027
1/17/2022,intel,intel,pmem-csi-driver,2022-01-15,322363
1/17/2022,intel,intel,pmem-csi-driver-test,2022-01-15,121592
1/17/2022,intel,intel,intel-deviceplugin-operator,2022-01-14,121024
1/17/2022,intel,intel,oneapi-basekit,2021-12-22,83901
1/17/2022,intel,intel,observability-telegraf,2021-12-17,60977
1/17/2022,intel,intel,oneapi-hpckit,2021-12-22,49324
1/17/2022,intel,intel,kmra,2022-01-13,45714
1/17/2022,intel,intel,intel-optimized-tensorflow,2021-12-10,17726
1/17/2022,intel,intel,video-analytics-serving,2021-12-10,12502
1/17/2022,intel,intel,intel-optimized-tensorflow-serving,2021-09-24,10144
1/17/2022,intel,intel,intel-qat-plugin,2022-01-14,9878
1/17/2022,intel,intel,oneapi-aikit,2021-12-22,5435
1/17/2022,intel,intel,intel-sgx-plugin,2022-01-14,4223
1/17/2022,intel,intel,image-recognition,2021-12-17,3327
1/17/2022,intel,intel,intel-fpga-plugin,2022-01-14,2562
1/17/2022,intel,intel,oneapi,2021-12-22,2363
1/17/2022,intel,intel,object-detection,2021-12-17,2353
1/17/2022,intel,intel,intel-sgx-initcontainer,2022-01-14,1847
1/17/2022,intel,intel,intel-optimized-pytorch,2021-09-17,1716
1/17/2022,intel,intel,oneapi-runtime,2021-12-22,1531
1/18/2022,intel,intel,intel-gpu-initcontainer,2022-01-14,2327173
1/18/2022,intel,intel,intel-gpu-plugin,2022-01-14,653801
1/18/2022,intel,intel,pmem-csi-driver,2022-01-15,322408
1/18/2022,intel,intel,pmem-csi-driver-test,2022-01-15,121592
1/18/2022,intel,intel,intel-deviceplugin-operator,2022-01-14,121500
1/18/2022,intel,intel,oneapi-basekit,2021-12-22,83995
1/18/2022,intel,intel,observability-telegraf,2021-12-17,61706
1/18/2022,intel,intel,oneapi-hpckit,2021-12-22,49380
1/18/2022,intel,intel,kmra,2022-01-13,45714
1/18/2022,intel,intel,intel-optimized-tensorflow,2021-12-10,17748
1/18/2022,intel,intel,video-analytics-serving,2021-12-10,12508
